D12,IRF7,35.00,29.77,35.00,35.00,34.04,0.000000,0.000000,0.000000,0.000000,0.000000
E01,ITGAM,35.00,34.88,35.00,35.00,31.83,0.000000,0.000000,0.000000,0.000000,0.000000
E02,JAK2,35.00,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000
E03,LY96,35.00,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000
E04,LYZ,35.00,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000
E05,MAPK1,35.00,32.59,35.00,35.00,31.72,0.000000,0.000000,0.000000,0.000000,0.000000
E06,MAPK8,35.00,30.19,35.00,35.00,28.67,0.000000,0.000000,0.000000,0.000000,0.000000
E07,MBL2,35.00,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000
E08,MPO,35.00,35.00,35.00,35.00,33.30,0.000000,0.000000,0.000000,0.000000,0.000000
E09,MX1,35.00,35.00,35.00,35.00,33.01,0.000000,0.000000,0.000000,0.000000,0.000000
E10,MYD88,34.00,34.10,35.00,35.00,32.08,0.000000,0.000000,0.000000,0.000000,0.000000
E11,NFKB1,35.00,34.93,35.00,35.00,32.84,0.000000,0.000000,0.000000,0.000000,0.000000
E12,NFKBIA,35.00,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000
F01,NLRP3,31.15,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000
F02,NOD1,35.00,35.00,35.00,35.00,33.13,0.000000,0.000000,0.000000,0.000000,0.000000
F03,NOD2,35.00,33.26,35.00,35.00,29.63,0.000000,0.000000,0.000000,0.000000,0.000000
F04,RAG1,35.00,34.56,35.00,35.00,32.18,0.000000,0.000000,0.000000,0.000000,0.000000
F05,RORC,35.00,29.98,35.00,35.00,28.25,0.000000,0.000000,0.000000,0.000000,0.000000
F06,SLC11A1,35.00,31.15,34.29,34.33,28.84,0.000000,0.000000,0.000000,0.000000,0.000000
F07,STAT1,34.05,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000
F08,STAT3,35.00,33.39,35.00,35.00,31.89,0.000000,0.000000,0.000000,0.000000,0.000000
F09,STAT4,35.00,35.00,35.00,35.00,34.28,0.000000,0.000000,0.000000,0.000000,0.000000
F10,STAT6,35.00,34.95,35.00,35.00,33.66,0.000000,0.000000,0.000000,0.000000,0.000000
F11,TBX21,35.00,35.00,35.00,35.00,33.36,0.000000,0.000000,0.000000,0.000000,0.000000
F12,TICAM1,35.00,34.06,35.00,35.00,31.58,0.000000,0.000000,0.000000,0.000000,0.000000
G01,TLR1,35.00,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000
G02,TLR2,35.00,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000
G03,TLR3,35.00,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000
G04,TLR4,35.00,32.24,35.00,35.00,29.58,0.000000,0.000000,0.000000,0.000000,0.000000
G05,TLR5,35.00,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000
G06,TLR6,35.00,33.91,35.00,35.00,30.58,0.000000,0.000000,0.000000,0.000000,0.000000
G07,TLR7,35.00,35.00,35.00,35.00,34.07,0.000000,0.000000,0.000000,0.000000,0.000000
G08,TLR8,35.00,35.00,35.00,35.00,33.49,0.000000,0.000000,0.000000,0.000000,0.000000
G09,TLR9,35.00,35.00,35.00,35.00,34.11,0.000000,0.000000,0.000000,0.000000,0.000000
G10,TNF,35.00,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000
G11,TRAF6,35.00,32.89,35.00,35.00,31.44,0.000000,0.000000,0.000000,0.000000,0.000000
G12,TYK2,35.00,35.00,35.00,35.00,34.20,0.000000,0.000000,0.000000,0.000000,0.000000
H01,ACTB,35.00,30.14,32.56,35.00,28.28,0.000000,0.000000,0.000000,0.000000,0.000000
H02,B2M,35.00,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000
H03,GAPDH,35.00,29.41,35.00,35.00,27.41,0.000000,0.000000,0.000000,0.000000,0.000000
H04,HPRT1,35.00,30.28,35.00,35.00,28.57,0.000000,0.000000,0.000000,0.000000,0.000000
H05,RPLP0,35.00,35.00,35.00,35.00,35.00,0.000000,0.000000,0.000000,0.000000,0.000000

